id_accidente,fecha,d_a,gravedad,peaton,automovil,campaero,camioneta,micro,buseta,bus,camion,volqueta,moto,bicicleta,otro,via_1,barrio,entidad,id_comuna,nombrecomuna,propietario_de_veh_culo,diurnio_nocturno,hora_restriccion_moto
266,2012-01-27 15:40:00,Viernes,Solo Daños,0,2,0,1,0,0,0,0,0,0,0,0,CARRERA,Diamante II,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
267,2012-01-28 17:10:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
268,2012-01-28 19:10:00,Sabado,Con Muertos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Girardot,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,Sin restricción
269,2012-01-28 15:15:00,Sabado,Solo Daños,0,0,0,0,0,0,0,2,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
270,2012-01-28 19:00:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA  NORTE,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,Sin restricción
271,2012-01-28 22:00:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Kennedy,AGENTES DTB,C01, NORTE,Empresa,Nocturno,Sin restricción
272,2012-01-28 23:00:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,Sin restricción
273,2012-01-28 04:10:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,No aplica
274,2012-01-28 21:52:00,Sabado,Con Heridos,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,No aplica
275,2012-01-28 12:15:00,Sabado,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
276,2012-01-28 14:40:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
277,2012-01-28 08:15:00,Sabado,Solo Daños,0,0,1,0,0,0,0,0,0,1,0,0,CALLE,Asturias,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Diurno,Sin restricción
278,2012-01-28 10:30:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,DIAGONAL 15,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
279,2012-01-28 07:30:00,Sabado,Con Heridos,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
280,2012-01-28 04:00:00,Sabado,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,ANILLO VIAL,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
281,2012-01-28 13:45:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR,ANTONIA SANTOS CENTRO,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
282,2012-01-28 16:45:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,Sin restricción
283,2012-01-28 16:20:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,2,0,0,CALLE,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
284,2012-01-28 19:10:00,Sabado,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
285,2012-01-29 02:50:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,En restricción
286,2012-01-29 04:00:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,En restricción
287,2012-01-29 07:40:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,La Aurora,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
288,2012-01-29 08:30:00,Domingo,Solo Daños,0,2,0,1,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
289,2012-01-29 15:10:00,Domingo,Con Heridos,0,1,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
290,2012-01-30 17:40:00,Lunes,Solo Daños,0,0,2,0,0,0,0,0,0,0,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
291,2012-01-30 06:00:00,Lunes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Nocturno,Sin restricción
292,2012-01-30 07:15:00,Lunes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA  GONZALEZ VALENCIA,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
293,2012-01-30 11:15:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
294,2012-01-30 12:30:00,Lunes,Solo Daños,0,0,0,0,1,0,0,1,0,0,0,0,CARRERA,Canelos,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,No aplica
295,2012-01-30 16:20:00,Lunes,Solo Daños,0,0,0,1,0,0,0,0,1,0,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Empresa,Diurno,No aplica
296,2012-01-30 17:50:00,Lunes,Solo Daños,0,0,1,1,0,0,0,0,0,0,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
297,2012-01-30 16:45:00,Lunes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,San Alonso,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
298,2012-01-30 09:50:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,Sin restricción
299,2012-01-30 12:10:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,LA CEIBA,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,Sin restricción
300,2012-01-31 16:00:00,Martes,Solo Daños,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Kennedy,AGENTES DTB,C01, NORTE,Empresa,Diurno,Sin restricción
301,2012-01-31 08:10:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Universidad,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
302,2012-01-31 09:50:00,Martes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
303,2012-01-31 09:30:00,Martes,Solo Daños,0,0,0,1,0,0,0,1,0,0,0,0,CALLE,La Concordia,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
304,2012-01-31 11:05:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Bolarqui,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
305,2012-01-31 11:50:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
306,2012-01-31 15:00:00,Martes,Solo Daños,0,1,0,0,0,0,1,0,0,0,0,0,DIAGONAL 15,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
307,2012-01-31 10:15:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Diamante II,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
308,2012-01-31 12:40:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Mutis,AGENTES DTB,C17, MUTIS,Empresa,Diurno,Sin restricción
309,2012-01-31 13:23:00,Martes,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,Alfonso Lopez,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Diurno,Sin restricción
310,2012-01-31 21:00:00,Martes,Solo Daños,0,1,0,0,1,0,0,0,0,0,0,0,CALLE,Conucos,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
311,2012-01-31 19:00:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
312,2012-01-31 19:30:00,Martes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
313,2012-01-31 15:30:00,Martes,Solo Daños,0,0,1,0,0,1,0,0,0,0,0,0,CARRERA,El Prado,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
314,2012-01-31 18:20:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
315,2012-01-31 19:40:00,Martes,Solo Daños,0,1,0,0,0,0,1,0,0,0,0,0,CARRERA,Nuevo Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
316,2012-01-31 08:30:00,Martes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante I,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Diurno,No aplica
317,2012-01-31 10:00:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
318,2012-01-02 20:35:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,Sin restricción
319,2012-01-02 13:00:00,Miercoles,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CALLE,La Victoria,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
320,2012-01-02 12:10:00,Miercoles,Solo Daños,0,0,0,1,0,0,1,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
321,2012-01-02 07:30:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,2,0,0,CARRERA,Mejoras Publicas,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,Sin restricción
322,2012-01-02 12:30:00,Miercoles,Con Heridos,0,1,1,0,0,0,0,0,0,0,0,0,CALLE,Modelo,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
323,2012-01-02 09:00:00,Miercoles,Solo Daños,0,1,0,0,1,0,0,0,0,0,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Diurno,No aplica
324,2012-01-02 07:30:00,Miercoles,Solo Daños,0,0,0,1,0,0,0,0,0,0,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
325,2012-01-02 12:50:00,Miercoles,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Chapinero,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
326,2012-01-02 15:00:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,TRANSVERSAL METROPOLITANA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,No aplica
327,2012-02-02 06:05:00,Jueves,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL METROPOLITANA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Diurno,Sin restricción
328,2012-02-02 10:05:00,Jueves,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CALLE,Terrazas,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
329,2012-02-02 06:20:00,Jueves,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Sotomayor,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
330,2012-02-02 07:30:00,Jueves,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,No aplica
331,2012-02-02 09:50:00,Jueves,Con Heridos,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
332,2012-02-02 00:13:00,Jueves,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,CALLE,El Tejar,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Nocturno,En restricción
333,2012-02-02 11:40:00,Jueves,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Particular,Diurno,Sin restricción
334,2012-03-02 11:40:00,Viernes,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,CARRERA,El Prado,AGENTES DTB,C13, ORIENTAL,Empresa,Diurno,No aplica
335,2012-03-02 20:10:00,Viernes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Chorreras de Don Juan,AGENTES DTB,C05, GARCIA ROVIRA,Particular,Nocturno,Sin restricción
336,2012-03-02 19:00:00,Viernes,Solo Daños,0,1,0,1,0,0,0,0,0,1,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
337,2012-03-02 06:15:00,Viernes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Particular,Diurno,Sin restricción
338,2012-03-02 10:40:00,Viernes,Solo Daños,0,1,0,0,1,0,0,0,0,0,0,0,TRANSVERSAL ORIENTAL,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Particular,Diurno,No aplica
339,2012-04-02 17:50:00,Sabado,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Gaitan,AGENTES DTB,C04, OCCIDENTAL,Particular,Diurno,Sin restricción
340,2012-04-02 20:00:00,Sabado,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
341,2012-04-02 15:00:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA,La Ceiba,AGENTES DTB,C06, LA CONCORDIA,Particular,Diurno,No aplica
342,2012-04-02 09:00:00,Sabado,Solo Daños,0,2,0,0,0,1,0,0,0,0,0,0,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
343,2012-04-02 16:10:00,Sabado,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Diurno,Sin restricción
344,2012-04-02 10:30:00,Sabado,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA BUCAROS,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Empresa,Diurno,No aplica
345,2012-04-02 00:35:00,Sabado,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
346,2012-04-02 22:30:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Colseguros Norte,AGENTES DTB,C01, NORTE,Empresa,Nocturno,Sin restricción
347,2012-04-02 15:15:00,Sabado,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Toledo Plata,AGENTES DTB,C11, SUR,Particular,Diurno,No aplica
348,2012-04-02 19:00:00,Sabado,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Alarcon,AGENTES DTB,C03, SAN FRANCISCO,Particular,Nocturno,Sin restricción
349,2012-05-02 16:00:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
350,2012-05-02 16:16:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,ROBLES,AGENTES DTB,C11, SUR,Empresa,Diurno,No aplica
351,2012-05-02 18:00:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Kennedy,AGENTES DTB,C01, NORTE,Empresa,Diurno,No aplica
352,2012-05-02 06:28:00,Domingo,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Particular,Diurno,Sin restricción
353,2012-05-02 10:50:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CALLE,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
354,2012-05-02 19:05:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Gaitan,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,No aplica
355,2012-05-02 19:10:00,Domingo,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Gaitan,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,Sin restricción
356,2012-05-02 09:35:00,Domingo,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
357,2012-05-02 01:10:00,Domingo,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Diamante II,AGENTES DTB,C10, PROVENZA,Particular,Nocturno,No aplica
358,2012-05-02 09:30:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL ORIENTAL,El Tejar,AGENTES DTB,C16, LAGOS DEL CACIQUE,Empresa,Diurno,Sin restricción
359,2012-05-02 13:00:00,Domingo,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,DIAGONAL 15,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
360,2012-05-02 17:00:00,Domingo,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
361,2012-05-02 01:10:00,Domingo,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN,Bucaramanga,AGENTES DTB,C08, SUROCCIDENTE,Particular,Nocturno,En restricción
362,2012-06-02 10:30:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
363,2012-06-02 10:15:00,Lunes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CALLE,La Ceiba,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
364,2012-06-02 13:40:00,Lunes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AVENIDA SAMANES,Real de Minas,AGENTES DTB,C07, LA CIUDADELA,Empresa,Diurno,No aplica
365,2012-06-02 18:50:00,Lunes,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA,Conucos,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
366,2012-06-02 16:30:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
367,2012-06-02 21:20:00,Lunes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,Sin restricción
368,2012-06-02 19:00:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,BOULEVAR SANTANDER,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,Sin restricción
369,2012-06-02 23:55:00,Lunes,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,TRANSVERSAL METROPOLITANA,Rio de Oro I,AGENTES DTB,C04, OCCIDENTAL,Empresa,Nocturno,Sin restricción
370,2012-06-02 16:00:00,Lunes,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
371,2012-06-02 14:10:00,Lunes,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,La Pedregosa,AGENTES DTB,C09, LA PEDREGOSA,Empresa,Diurno,No aplica
372,2012-06-02 18:45:00,Lunes,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA,Puerta del Sol,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,No aplica
373,2012-06-02 09:30:00,Lunes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
374,2012-07-02 07:55:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CALLE,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
375,2012-07-02 08:30:00,Martes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,No aplica
376,2012-07-02 06:45:00,Martes,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,Sin restricción
377,2012-07-02 08:50:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
378,2012-07-02 08:50:00,Martes,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,AVENIDA Q SECA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
379,2012-07-02 06:40:00,Martes,Solo Daños,0,0,0,1,0,0,0,0,0,1,0,0,CALLE,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,Sin restricción
380,2012-07-02 06:00:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,El Porvenir,AGENTES DTB,C11, SUR,Empresa,Nocturno,Sin restricción
381,2012-07-02 11:40:00,Martes,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Diurno,Sin restricción
382,2012-07-02 17:55:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA  CUCUTA,Morrorico,AGENTES DTB,C14, MORRORICO,Empresa,Diurno,Sin restricción
383,2012-07-02 19:01:00,Martes,Con Heridos,0,0,0,0,0,0,0,0,0,2,0,0,CALLE,Campo Hermoso,AGENTES DTB,C05, GARCIA ROVIRA,Empresa,Nocturno,Sin restricción
384,2012-07-02 17:30:00,Martes,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,AVENIDA Q SECA,SIN INFORMACION,AGENTES DTB,C25, SIN INFORMACION,Empresa,Diurno,No aplica
385,2012-07-02 19:40:00,Martes,Con Heridos,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Kennedy,AGENTES DTB,C01, NORTE,Empresa,Nocturno,Sin restricción
386,2012-07-02 16:25:00,Martes,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,SAN GERARDO II,AGENTES DTB,C08, SUROCCIDENTE,Empresa,Diurno,No aplica
387,2012-07-02 20:30:00,Martes,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Nocturno,No aplica
388,2012-07-02 19:30:00,Martes,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Conucos,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Nocturno,Sin restricción
389,2012-08-02 09:10:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
390,2012-08-02 12:05:00,Miercoles,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,CALLE,Ricaurte,AGENTES DTB,C06, LA CONCORDIA,Empresa,Diurno,No aplica
391,2012-08-02 06:00:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,CALLE,Comuneros,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,No aplica
392,2012-08-02 09:50:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA,Albania,AGENTES DTB,C14, MORRORICO,Empresa,Diurno,No aplica
393,2012-08-02 08:00:00,Miercoles,Solo Daños,0,0,0,2,0,0,0,0,0,0,0,0,CALLE,Garcia Rovira,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
394,2012-08-02 09:20:00,Miercoles,Con Heridos,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
395,2012-08-02 09:15:00,Miercoles,Solo Daños,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA,Cabecera del Llano,AGENTES DTB,C12, CABECERA DEL LLANO,Empresa,Diurno,No aplica
396,2012-08-02 08:10:00,Miercoles,Solo Daños,0,1,0,0,0,1,0,0,0,0,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,No aplica
397,2012-08-02 08:10:00,Miercoles,Solo Daños,0,1,0,1,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA,Provenza,AGENTES DTB,C10, PROVENZA,Empresa,Diurno,No aplica
398,2012-08-02 15:30:00,Miercoles,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA,Centro,AGENTES DTB,C15, CENTRO,Empresa,Diurno,Sin restricción
399,2012-08-02 20:05:00,Miercoles,Solo Daños,0,2,0,0,0,0,0,0,0,0,0,0,CALLE,San Francisco,AGENTES DTB,C03, SAN FRANCISCO,Empresa,Nocturno,No aplica
